"text","post_text","shared_text","time","video_id","likes","comments","shares"
"Time for a live How I Built Resilience interview with @nprGuyRaz and Morra Aarons-Mele!

Not every entrepreneur is an extrovert... and whether you run a business or not, you may know what it's like to manage anxiety in your daily life.

Join us for a special conversation with Morra Aarons-Mele, the host of The Anxious Achiever and founder of Women Online.

Live at 12pm ET. We're taking your questions, so drop them in the comments below!","Time for a live How I Built Resilience interview with @nprGuyRaz and Morra Aarons-Mele!

Not every entrepreneur is an extrovert... and whether you run a business or not, you may know what it's like to manage anxiety in your daily life.

Join us for a special conversation with Morra Aarons-Mele, the host of The Anxious Achiever and founder of Women Online.

Live at 12pm ET. We're taking your questions, so drop them in the comments below!","","17/12/2020 11:58",7.44323e+14,149,89,30
"Join us for live coverage of the House Committee on Oversight and Reform hearing examining the alleged role of Purdue Pharma and members of the Sackler family in the opioid epidemic.","Join us for live coverage of the House Committee on Oversight and Reform hearing examining the alleged role of Purdue Pharma and members of the Sackler family in the opioid epidemic.","","17/12/2020 09:02",4.68619e+14,295,490,137
"A panel of experts evaluates Moderna’s COVID-19 vaccine: Watch their deliberations and recommendations to FDA live.","A panel of experts evaluates Moderna’s COVID-19 vaccine: Watch their deliberations and recommendations to FDA live.","","17/12/2020 09:00",3.58462e+15,525,280,211
"Biden remarks: President-elect Joe Biden is speaking after the Electoral College vote reaffirmed his presidential win. Watch his remarks live.","Biden remarks: President-elect Joe Biden is speaking after the Electoral College vote reaffirmed his presidential win. Watch his remarks live.","","14/12/2020 19:28",1.63852e+14,7026,2476,745
"A panel of experts evaluates Pfizer’s COVID-19 vaccine: Watch their deliberations and recommendations to FDA live.","A panel of experts evaluates Pfizer’s COVID-19 vaccine: Watch their deliberations and recommendations to FDA live.","","10/12/2020 17:05",8.10785e+14,544,505,376
"","","","10/12/2020 11:57",1.44796e+14,174,107,27
"A panel of experts evaluates Pfizer’s COVID-19 vaccine: Watch their deliberations and recommendations to FDA live.","A panel of experts evaluates Pfizer’s COVID-19 vaccine: Watch their deliberations and recommendations to FDA live.","","10/12/2020 09:00",2.73026e+15,336,165,217
"Biden Defense Department pick: President-elect Joe Biden is announcing his intended nominee to lead the Pentagon, retired Gen. Lloyd Austin. Watch his remarks live.","Biden Defense Department pick: President-elect Joe Biden is announcing his intended nominee to lead the Pentagon, retired Gen. Lloyd Austin. Watch his remarks live.","","09/12/2020 13:40",3.22773e+15,1391,1170,194
"White House coronavirus summit: President Trump and other members of his administration are speaking at a meeting to discuss the development and distribution of a COVID-19 vaccine. Watch their remarks live.","White House coronavirus summit: President Trump and other members of his administration are speaking at a meeting to discuss the development and distribution of a COVID-19 vaccine. Watch their remarks live.","","08/12/2020 14:03",1.30081e+14,502,5849,117
"Biden’s health team: President-elect Joe Biden is formally introducing his nominations and appointments for key health positions in his incoming administration. Watch his announcement live.","Biden’s health team: President-elect Joe Biden is formally introducing his nominations and appointments for key health positions in his incoming administration. Watch his announcement live.","","08/12/2020 13:39",3.04296e+14,909,827,140
"Philly rapper Isis Tha Saviour was born as Mary Enoch Elizabeth Baxter. Growing up in the custody of the state, Mary had few adults to support her. But there was one teacher who became invested in Mary’s potential. One day, she gives Mary a book that changes everything.

Learn more about Mary's story in Episode 9 of Louder Than A Riot. http://apple.co/LouderEpisode9

PODCASTS.APPLE.COM
Louder Than A Riot Episode 9","Philly rapper Isis Tha Saviour was born as Mary Enoch Elizabeth Baxter. Growing up in the custody of the state, Mary had few adults to support her. But there was one teacher who became invested in Mary’s potential. One day, she gives Mary a book that changes everything.

Learn more about Mary's story in Episode 9 of Louder Than A Riot. http://apple.co/LouderEpisode9","PODCASTS.APPLE.COM
Louder Than A Riot Episode 9","03/12/2020 14:10",1.87189e+14,48,11,0
"How I Built This host Guy Raz is interviewing the owner of the iconic Powell's Books, Inc. — LIVE.

In 2020, independent bookstores are working harder than ever to stay afloat. Emily Powell and Guy are covering what this year has meant for her business, and what the future of independent bookstores might look like.

What would you like to hear them cover? Drop your questions in the comments!

Starting at 12pm ET/9am PT.","How I Built This host Guy Raz is interviewing the owner of the iconic Powell's Books, Inc. — LIVE.

In 2020, independent bookstores are working harder than ever to stay afloat. Emily Powell and Guy are covering what this year has meant for her business, and what the future of independent bookstores might look like.

What would you like to hear them cover? Drop your questions in the comments!

Starting at 12pm ET/9am PT.","","03/12/2020 11:57",3.68594e+15,333,145,105
"President-elect Joe Biden is introducing key members of his incoming economic team. The nominees and appointees include former Federal Reserve Chair Janet Yellen and others who worked in earlier Democratic administrations.","President-elect Joe Biden is introducing key members of his incoming economic team. The nominees and appointees include former Federal Reserve Chair Janet Yellen and others who worked in earlier Democratic administrations.","","01/12/2020 13:03",2.95163e+14,1443,1012,173
"President-elect Joe Biden is introducing key members of his incoming economic team. The nominees and appointees include former Federal Reserve Chair Janet Yellen and others who worked in earlier Democratic administrations.","President-elect Joe Biden is introducing key members of his incoming economic team. The nominees and appointees include former Federal Reserve Chair Janet Yellen and others who worked in earlier Democratic administrations.","","01/12/2020 12:55",4.18313e+14,308,168,50
"President-elect Joe Biden is introducing key members of his incoming economic team. The nominees and appointees include former Federal Reserve Chair Janet Yellen and others who worked in earlier Democratic administrations.","President-elect Joe Biden is introducing key members of his incoming economic team. The nominees and appointees include former Federal Reserve Chair Janet Yellen and others who worked in earlier Democratic administrations.","","01/12/2020 12:26",2.1066e+14,613,783,182
"Biden national security picks: President-elect Joe Biden is introducing his nominees for secretary of state, homeland security and other top national security and foreign policy positions. Watch the announcement live.","Biden national security picks: President-elect Joe Biden is introducing his nominees for secretary of state, homeland security and other top national security and foreign policy positions. Watch the announcement live.","","24/11/2020 13:05",3.82312e+14,8231,4414,1327
"The hosts of Louder Than A Riot spent some time with Kenneth J. Montgomery, Bobby Shmurda's attorney to understand why Bobby’s case was so important to him.

In the process, we also discovered how similar Kenneth and Bobby really are. Lisen to Episode 8 of Louder Than A Riot. http://apple.co/LouderEpisode8","The hosts of Louder Than A Riot spent some time with Kenneth J. Montgomery, Bobby Shmurda's attorney to understand why Bobby’s case was so important to him.

In the process, we also discovered how similar Kenneth and Bobby really are. Lisen to Episode 8 of Louder Than A Riot. http://apple.co/LouderEpisode8","","22/11/2020 20:10",2.86904e+14,44,9,0
